DL/UL	time	frame	subF	slot	1stSym	symbol#	cellId	rnti	ccId	tbSize	mcs	rv	SINR(dB)	corrupt	TBler
DL	0.0277321	2	7	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.0277321	2	7	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.0279821	2	7	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.0279821	2	7	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.0279821	2	7	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.0282321	2	8	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.0282321	2	8	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.0282321	2	8	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.0284821	2	8	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.0284821	2	8	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.0284821	2	8	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.0287321	2	8	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.0287321	2	8	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.0287321	2	8	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.0289821	2	8	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.0289821	2	8	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.0289821	2	8	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.0292321	2	9	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.0292321	2	9	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.0292321	2	9	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.0294821	2	9	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.0294821	2	9	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.0294821	2	9	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.0297321	2	9	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.0297321	2	9	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.0297321	2	9	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.0299821	2	9	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.0299821	2	9	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.0299821	2	9	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.0302321	3	0	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.0302321	3	0	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.0302321	3	0	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.0304821	3	0	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.0304821	3	0	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.0304821	3	0	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.0307321	3	0	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.0307321	3	0	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.0307321	3	0	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.0309821	3	0	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.0309821	3	0	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.0309821	3	0	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.0312321	3	1	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.0312321	3	1	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.0312321	3	1	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.0314821	3	1	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.0314821	3	1	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.0314821	3	1	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.0317321	3	1	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.0317321	3	1	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.0317321	3	1	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.0319821	3	1	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.0319821	3	1	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.0319821	3	1	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.0322321	3	2	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.0322321	3	2	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.0322321	3	2	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.0324821	3	2	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.0324821	3	2	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.0324821	3	2	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.0327321	3	2	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.0327321	3	2	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.0327321	3	2	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.0329821	3	2	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.0329821	3	2	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.0329821	3	2	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.0332321	3	3	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.0332321	3	3	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.0332321	3	3	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.0334821	3	3	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.0334821	3	3	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.0334821	3	3	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.0337321	3	3	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.0337321	3	3	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.0337321	3	3	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.0339821	3	3	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.0339821	3	3	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.0339821	3	3	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.0342321	3	4	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.0342321	3	4	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.0342321	3	4	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.0344821	3	4	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.0344821	3	4	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.0344821	3	4	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.0347321	3	4	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.0347321	3	4	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.0347321	3	4	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.0349821	3	4	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.0349821	3	4	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.0349821	3	4	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.0352321	3	5	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.0352321	3	5	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.0352321	3	5	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.0354821	3	5	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.0354821	3	5	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.0354821	3	5	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.0357321	3	5	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.0357321	3	5	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.0357321	3	5	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.0359821	3	5	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.0359821	3	5	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.0359821	3	5	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.0362321	3	6	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.0362321	3	6	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.0362321	3	6	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.0364821	3	6	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.0364821	3	6	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.0364821	3	6	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.0367321	3	6	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.0367321	3	6	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.0367321	3	6	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.0369821	3	6	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.0369821	3	6	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.0369821	3	6	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.0372321	3	7	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.0372321	3	7	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.0372321	3	7	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.0374821	3	7	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.0374821	3	7	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.0374821	3	7	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.0377321	3	7	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.0377321	3	7	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.0377321	3	7	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.0379821	3	7	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.0379821	3	7	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.0379821	3	7	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.0382321	3	8	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.0382321	3	8	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.0382321	3	8	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.0384821	3	8	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.0384821	3	8	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.0384821	3	8	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.0387321	3	8	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.0387321	3	8	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.0387321	3	8	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.0389821	3	8	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.0389821	3	8	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.0389821	3	8	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.0392321	3	9	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.0392321	3	9	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.0392321	3	9	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.0394821	3	9	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.0394821	3	9	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.0394821	3	9	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.0397321	3	9	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.0397321	3	9	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.0397321	3	9	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.0399821	3	9	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.0399821	3	9	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.0399821	3	9	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.0402321	4	0	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.0402321	4	0	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.0402321	4	0	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.0404821	4	0	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.0404821	4	0	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.0404821	4	0	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.0407321	4	0	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.0407321	4	0	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.0407321	4	0	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.0409821	4	0	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.0409821	4	0	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.0409821	4	0	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.0412321	4	1	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.0412321	4	1	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.0412321	4	1	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.0414821	4	1	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.0414821	4	1	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.0414821	4	1	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.0417321	4	1	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.0417321	4	1	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.0417321	4	1	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.0419821	4	1	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.0419821	4	1	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.0419821	4	1	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.0422321	4	2	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.0422321	4	2	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.0422321	4	2	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.0424821	4	2	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.0424821	4	2	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.0424821	4	2	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.0427321	4	2	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.0427321	4	2	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.0427321	4	2	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.0429821	4	2	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.0429821	4	2	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.0429821	4	2	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.0432321	4	3	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.0432321	4	3	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.0432321	4	3	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.0434821	4	3	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.0434821	4	3	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.0434821	4	3	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.0437321	4	3	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.0437321	4	3	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.0437321	4	3	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.0439821	4	3	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.0439821	4	3	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.0439821	4	3	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.0442321	4	4	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.0442321	4	4	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.0442321	4	4	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.0444821	4	4	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.0444821	4	4	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.0444821	4	4	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.0447321	4	4	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.0447321	4	4	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.0447321	4	4	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.0449821	4	4	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.0449821	4	4	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.0449821	4	4	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.0452321	4	5	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.0452321	4	5	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.0452321	4	5	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.0454821	4	5	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.0454821	4	5	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.0454821	4	5	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.0457321	4	5	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.0457321	4	5	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.0457321	4	5	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.0459821	4	5	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.0459821	4	5	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.0459821	4	5	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.0462321	4	6	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.0462321	4	6	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.0462321	4	6	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.0464821	4	6	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.0464821	4	6	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.0464821	4	6	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.0467321	4	6	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.0467321	4	6	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.0467321	4	6	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.0469821	4	6	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.0469821	4	6	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.0469821	4	6	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.0472321	4	7	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.0472321	4	7	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.0472321	4	7	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.0474821	4	7	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.0474821	4	7	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.0474821	4	7	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.0477321	4	7	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.0477321	4	7	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.0477321	4	7	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.0479821	4	7	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.0479821	4	7	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.0479821	4	7	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.0482321	4	8	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.0482321	4	8	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.0482321	4	8	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.0484821	4	8	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.0484821	4	8	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.0484821	4	8	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.0487321	4	8	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.0487321	4	8	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.0487321	4	8	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.0489821	4	8	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.0489821	4	8	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.0489821	4	8	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.0492321	4	9	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.0492321	4	9	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.0492321	4	9	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.0494821	4	9	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.0494821	4	9	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.0494821	4	9	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.0497321	4	9	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.0497321	4	9	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.0497321	4	9	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.0499821	4	9	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.0499821	4	9	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.0499821	4	9	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.0502321	5	0	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.0502321	5	0	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.0502321	5	0	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.0504821	5	0	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.0504821	5	0	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.0504821	5	0	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.0507321	5	0	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.0507321	5	0	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.0507321	5	0	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.0509821	5	0	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.0509821	5	0	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.0509821	5	0	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.0512321	5	1	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.0512321	5	1	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.0512321	5	1	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.0514821	5	1	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.0514821	5	1	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.0514821	5	1	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.0517321	5	1	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.0517321	5	1	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.0517321	5	1	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.0519821	5	1	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.0519821	5	1	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.0519821	5	1	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.0522321	5	2	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.0522321	5	2	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.0522321	5	2	0	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.0524821	5	2	1	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.0524821	5	2	1	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.0524821	5	2	1	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.0527321	5	2	2	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.0527321	5	2	2	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.0527321	5	2	2	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.0529821	5	2	3	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.0529821	5	2	3	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.0529821	5	2	3	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.0532321	5	3	0	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.0532321	5	3	0	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.0532321	5	3	0	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.0534821	5	3	1	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.0534821	5	3	1	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.0534821	5	3	1	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.0537321	5	3	2	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.0537321	5	3	2	1	12	1	1003	0	10978	15	0	48.0747	0	0
DL	0.0537321	5	3	2	1	12	1	1003	0	10978	15	0	44.9161	0	0
DL	0.0539821	5	3	3	1	12	1	1004	0	10978	15	0	37.2194	0	0
DL	0.0539821	5	3	3	1	12	1	1004	0	10978	15	0	48.0747	0	0
DL	0.0539821	5	3	3	1	12	1	1004	0	10978	15	0	44.9161	0	0
DL	0.0542321	5	4	0	1	12	1	1005	0	10978	15	0	37.2194	0	0
DL	0.0542321	5	4	0	1	12	1	1005	0	10978	15	0	48.0747	0	0
DL	0.0542321	5	4	0	1	12	1	1005	0	10978	15	0	44.9161	0	0
DL	0.0544821	5	4	1	1	12	1	1006	0	10978	15	0	37.2194	0	0
DL	0.0544821	5	4	1	1	12	1	1006	0	10978	15	0	48.0747	0	0
DL	0.0544821	5	4	1	1	12	1	1006	0	10978	15	0	44.9161	0	0
DL	0.0547321	5	4	2	1	12	1	1001	0	10978	15	0	37.2194	0	0
DL	0.0547321	5	4	2	1	12	1	1001	0	10978	15	0	48.0747	0	0
DL	0.0547321	5	4	2	1	12	1	1001	0	10978	15	0	44.9161	0	0
DL	0.0549821	5	4	3	1	12	1	1002	0	10978	15	0	37.2194	0	0
DL	0.0549821	5	4	3	1	12	1	1002	0	10978	15	0	48.0747	0	0
DL	0.0549821	5	4	3	1	12	1	1002	0	10978	15	0	44.9161	0	0
DL	0.0552321	5	5	0	1	12	1	1003	0	10978	15	0	37.2194	0	0
DL	0.0552321	5	5	0	1	12	1	1003	0	10978	15	0	48.0747	0	0
